ts,circelec,idservel,mex,padron,vt1v,c1v
2021-11-26 16:48:54.045109,7400,1188,False,4765,1868,39.203
2021-11-26 16:48:54.045109,7400,1189,False,4442,2005,45.137
2021-11-26 16:48:54.045109,7400,1190,False,4807,2537,52.777
2021-11-26 16:48:54.045109,7400,1191,False,4113,1845,44.858
2021-11-26 16:48:54.045109,7400,1192,False,4419,2115,47.862
2021-11-26 16:48:54.045109,7400,1194,False,4561,1942,42.578
2021-11-26 16:48:54.045109,7400,1193,False,5136,2038,39.681
2021-11-26 16:48:54.045109,7374,1035,False,7038,2718,38.619
2021-11-26 16:48:54.045109,7374,1036,False,7096,3012,42.446
2021-11-26 16:48:54.045109,7374,1037,False,6985,2838,40.63
2021-11-26 16:48:54.045109,7690,1436,False,2452,1110,45.269
2021-11-26 16:48:54.045109,7569,1269,False,3601,1979,54.957
2021-11-26 16:48:54.045109,7272,711,False,5626,2428,43.157
2021-11-26 16:48:54.045109,7095,337,False,7771,4017,51.692
2021-11-26 16:48:54.045109,7095,338,False,9609,4866,50.64
2021-11-26 16:48:54.045109,7095,339,False,7167,3158,44.063
2021-11-26 16:48:54.045109,7095,340,False,8272,3648,44.101
2021-11-26 16:48:54.045109,7095,341,False,7237,3769,52.08
2021-11-26 16:48:54.045109,7291,765,False,5822,2813,48.317
2021-11-26 16:48:54.045109,7291,766,False,7916,3482,43.987
2021-11-26 16:48:54.045109,7291,767,False,4416,1868,42.301
2021-11-26 16:48:54.045109,7291,768,False,7877,4170,52.939
2021-11-26 16:48:54.045109,7291,769,False,7528,3690,49.017
2021-11-26 16:48:54.045109,7291,770,False,7827,3813,48.716
2021-11-26 16:48:54.045109,7291,771,False,8452,3382,40.014
2021-11-26 16:48:54.045109,7291,772,False,8720,3983,45.677
2021-11-26 16:48:54.045109,7291,773,False,8242,3548,43.048
2021-11-26 16:48:54.045109,7291,774,False,6878,2930,42.6
2021-11-26 16:48:54.045109,7291,775,False,8574,3487,40.669
2021-11-26 16:48:54.045109,7435,2626,False,2245,864,38.486
2021-11-26 16:48:54.045109,7640,1080,False,3184,1677,52.67
2021-11-26 16:48:54.045109,7258,650,False,2845,1351,47.487
2021-11-26 16:48:54.045109,7258,651,False,3779,1691,44.747
2021-11-26 16:48:54.045109,7672,1288,False,980,424,43.265
2021-11-26 16:48:54.045109,7457,1347,False,573,210,36.649
2021-11-26 16:48:54.045109,7463,1360,False,8535,4129,48.377
2021-11-26 16:48:54.045109,7463,1362,False,3933,2168,55.123
2021-11-26 16:48:54.045109,7463,1361,False,3739,1664,44.504
2021-11-26 16:48:54.045109,7087,304,False,8955,4494,50.184
2021-11-26 16:48:54.045109,7087,305,False,3534,1622,45.897
2021-11-26 16:48:54.045109,7087,306,False,8554,4296,50.222
2021-11-26 16:48:54.045109,7587,1063,False,573,242,42.234
2021-11-26 16:48:54.045109,7537,815,False,2032,1140,56.102
2021-11-26 16:48:54.045109,7431,2617,False,1614,868,53.779
2021-11-26 16:48:54.045109,7691,1437,False,960,366,38.125
2021-11-26 16:48:54.045109,7206,2271,False,8163,6148,75.315
2021-11-26 16:48:54.045109,7206,2282,False,4744,3012,63.491
2021-11-26 16:48:54.045109,7206,2272,False,5828,4062,69.698
2021-11-26 16:48:54.045109,7206,2273,False,5711,4277,74.891
2021-11-26 16:48:54.045109,7206,2274,False,5456,2969,54.417
2021-11-26 16:48:54.045109,7206,2275,False,5776,3218,55.713
2021-11-26 16:48:54.045109,7206,2278,False,7552,4046,53.575
2021-11-26 16:48:54.045109,7206,2279,False,7525,4971,66.06
2021-11-26 16:48:54.045109,7206,2276,False,5767,4389,76.105
2021-11-26 16:48:54.045109,7206,2277,False,5881,4682,79.612
2021-11-26 16:48:54.045109,7206,2280,False,7837,4366,55.71
2021-11-26 16:48:54.045109,7206,2281,False,7535,4703,62.415
2021-11-26 16:48:54.045109,7206,2283,False,6484,4199,64.759
2021-11-26 16:48:54.045109,7766,2576,False,4846,2477,51.114
2021-11-26 16:48:54.045109,7515,659,False,2661,1395,52.424
2021-11-26 16:48:54.045109,7515,660,False,2521,1381,54.78
2021-11-26 16:48:54.045109,7144,1708,False,3050,1646,53.967
2021-11-26 16:48:54.045109,7144,1709,False,3554,1712,48.171
2021-11-26 16:48:54.045109,7144,1710,False,4759,2145,45.072
2021-11-26 16:48:54.045109,7144,1711,False,6398,2963,46.311
2021-11-26 16:48:54.045109,7144,1712,False,6361,3145,49.442
2021-11-26 16:48:54.045109,7144,1713,False,4996,2216,44.355
2021-11-26 16:48:54.045109,7144,1714,False,5065,2490,49.161
2021-11-26 16:48:54.045109,7144,1715,False,4769,2203,46.194
2021-11-26 16:48:54.045109,7144,1716,False,7007,2838,40.502
2021-11-26 16:48:54.045109,7144,1717,False,6934,3333,48.067
2021-11-26 16:48:54.045109,7144,1718,False,5468,2214,40.49
2021-11-26 16:48:54.045109,7158,1837,False,6433,2901,45.096
2021-11-26 16:48:54.045109,7158,1843,False,7646,3744,48.967
2021-11-26 16:48:54.045109,7158,1839,False,6431,2635,40.973
2021-11-26 16:48:54.045109,7158,1848,False,4767,1925,40.382
2021-11-26 16:48:54.045109,7158,1840,False,6798,2788,41.012
2021-11-26 16:48:54.045109,7158,1841,False,4473,2086,46.635
2021-11-26 16:48:54.045109,7158,1850,False,4478,2038,45.511
2021-11-26 16:48:54.045109,7158,1842,False,7621,3688,48.393
2021-11-26 16:48:54.045109,7158,1849,False,4110,2194,53.382
2021-11-26 16:48:54.045109,7158,1845,False,7019,3235,46.089
2021-11-26 16:48:54.045109,7158,1846,False,6763,3227,47.716
2021-11-26 16:48:54.045109,7158,1847,False,6414,2895,45.136
2021-11-26 16:48:54.045109,7158,1844,False,7023,3296,46.932
2021-11-26 16:48:54.045109,7158,1838,False,6925,3529,50.96
2021-11-26 16:48:54.045109,7167,1919,False,6390,2936,45.947
2021-11-26 16:48:54.045109,7167,1922,False,5659,1858,32.833
2021-11-26 16:48:54.045109,7167,1921,False,5667,2235,39.439
2021-11-26 16:48:54.045109,7167,1923,False,5788,2198,37.975
2021-11-26 16:48:54.045109,7167,1924,False,5674,2433,42.88
2021-11-26 16:48:54.045109,7167,1926,False,2352,1205,51.233
2021-11-26 16:48:54.045109,7167,1918,False,5153,2188,42.461
2021-11-26 16:48:54.045109,7167,1920,False,4714,2684,56.937
2021-11-26 16:48:54.045109,7167,1925,False,5521,2751,49.828
2021-11-26 16:48:54.045109,7252,638,False,3598,1584,44.024
2021-11-26 16:48:54.045109,7252,639,False,3359,1441,42.9
2021-11-26 16:48:54.045109,7627,1077,False,9241,5194,56.206
2021-11-26 16:48:54.045109,7627,1078,False,5145,2548,49.524
2021-11-26 16:48:54.045109,7415,1238,False,4420,2040,46.154
2021-11-26 16:48:54.045109,7415,1240,False,5451,1990,36.507
2021-11-26 16:48:54.045109,7415,1241,False,5607,2432,43.374
2021-11-26 16:48:54.045109,7415,1239,False,4794,1671,34.856
2021-11-26 16:48:54.045109,7294,782,False,9123,3743,41.028
2021-11-26 16:48:54.045109,7294,783,False,8940,3252,36.376
2021-11-26 16:48:54.045109,7294,784,False,8992,3233,35.954
2021-11-26 16:48:54.045109,7385,1117,False,3397,1195,35.178
2021-11-26 16:48:54.045109,7385,1118,False,2900,1124,38.759
2021-11-26 16:48:54.045109,7385,1119,False,3739,1524,40.76
2021-11-26 16:48:54.045109,7268,704,False,5553,2875,51.774
2021-11-26 16:48:54.045109,7268,705,False,3204,1573,49.095
2021-11-26 16:48:54.045109,7378,1049,False,5446,2302,42.27
2021-11-26 16:48:54.045109,7378,1050,False,4761,2077,43.625
2021-11-26 16:48:54.045109,7378,1051,False,5436,2314,42.568
2021-11-26 16:48:54.045109,7078,273,False,7139,3837,53.747
2021-11-26 16:48:54.045109,7078,272,False,5344,2667,49.906
2021-11-26 16:48:54.045109,7078,274,False,8483,4212,49.652
2021-11-26 16:48:54.045109,7078,275,False,8497,4538,53.407
2021-11-26 16:48:54.045109,7078,276,False,8539,4285,50.182
2021-11-26 16:48:54.045109,7078,277,False,4745,2711,57.134
2021-11-26 16:48:54.045109,7078,278,False,6799,4125,60.671
2021-11-26 16:48:54.045109,7078,279,False,5221,2675,51.235
2021-11-26 16:48:54.045109,7354,975,False,6908,2801,40.547
2021-11-26 16:48:54.045109,7354,976,False,3607,1906,52.842
2021-11-26 16:48:54.045109,7354,977,False,6504,2580,39.668
2021-11-26 16:48:54.045109,7354,978,False,5850,2345,40.085
2021-11-26 16:48:54.045109,7354,979,False,4660,1759,37.747
2021-11-26 16:48:54.045109,7354,998,False,4658,1923,41.284
2021-11-26 16:48:54.045109,7354,980,False,2305,1177,51.063
2021-11-26 16:48:54.045109,7354,981,False,2371,1089,45.93
2021-11-26 16:48:54.045109,7354,982,False,3930,1698,43.206
2021-11-26 16:48:54.045109,7354,983,False,3603,1380,38.301
2021-11-26 16:48:54.045109,7354,984,False,4217,1783,42.281
2021-11-26 16:48:54.045109,7354,985,False,3001,1219,40.62
2021-11-26 16:48:54.045109,7354,986,False,6016,2985,49.618
2021-11-26 16:48:54.045109,7354,987,False,4069,1853,45.539
2021-11-26 16:48:54.045109,7354,999,False,3086,1346,43.616
2021-11-26 16:48:54.045109,7354,988,False,5310,2525,47.552
2021-11-26 16:48:54.045109,7354,989,False,4399,2589,58.854
2021-11-26 16:48:54.045109,7354,996,False,4272,1900,44.476
2021-11-26 16:48:54.045109,7354,990,False,7383,2728,36.95
2021-11-26 16:48:54.045109,7354,991,False,8437,4408,52.246
2021-11-26 16:48:54.045109,7354,992,False,8511,3775,44.354
2021-11-26 16:48:54.045109,7354,993,False,8902,3970,44.597
2021-11-26 16:48:54.045109,7354,994,False,5608,2024,36.091
2021-11-26 16:48:54.045109,7354,997,False,5355,2482,46.349
2021-11-26 16:48:54.045109,7354,995,False,7278,3223,44.284
2021-11-26 16:48:54.045109,7625,1068,False,5591,2162,38.669
2021-11-26 16:48:54.045109,7625,1069,False,5929,2319,39.113
2021-11-26 16:48:54.045109,7625,1070,False,5129,2133,41.587
2021-11-26 16:48:54.045109,7429,2611,False,3049,1323,43.391
2021-11-26 16:48:54.045109,7429,2612,False,3715,1523,40.996
2021-11-26 16:48:54.045109,7429,2613,False,3145,1125,35.771
2021-11-26 16:48:54.045109,7429,2614,False,6289,2416,38.416
2021-11-26 16:48:54.045109,7405,1204,False,2763,1487,53.818
2021-11-26 16:48:54.045109,7607,2500,False,6561,4248,64.746
2021-11-26 16:48:54.045109,7607,2502,False,4825,3249,67.337
2021-11-26 16:48:54.045109,7607,2503,False,5171,2707,52.35
2021-11-26 16:48:54.045109,7607,2501,False,8153,5937,72.82
2021-11-26 16:48:54.045109,7622,672,False,3123,1607,51.457
2021-11-26 16:48:54.045109,7720,170,False,1387,469,33.814
2021-11-26 16:48:54.045109,7661,522,False,1076,564,52.416
2021-11-26 16:48:54.045109,7461,1355,False,5145,2010,39.067
2021-11-26 16:48:54.045109,7461,1357,False,3892,1725,44.322
2021-11-26 16:48:54.045109,7461,1356,False,6174,2540,41.14
2021-11-26 16:48:54.045109,7723,829,False,3030,1174,38.746
2021-11-26 16:48:54.045109,7723,830,False,6742,2731,40.507
2021-11-26 16:48:54.045109,7608,2507,False,4154,2493,60.014
2021-11-26 16:48:54.045109,7608,2504,False,6174,3460,56.041
2021-11-26 16:48:54.045109,7608,2505,False,6200,3587,57.855
2021-11-26 16:48:54.045109,7608,2509,False,6216,3968,63.835
2021-11-26 16:48:54.045109,7608,2510,False,6188,3777,61.037
2021-11-26 16:48:54.045109,7608,2511,False,6234,3588,57.555
2021-11-26 16:48:54.045109,7608,2508,False,5556,3832,68.97
2021-11-26 16:48:54.045109,7608,2506,False,5180,2923,56.429
2021-11-26 16:48:54.045109,7608,2512,False,6193,3758,60.681
2021-11-26 16:48:54.045109,7608,2513,False,6199,3230,52.105
2021-11-26 16:48:54.045109,7608,2514,False,6169,3168,51.354
2021-11-26 16:48:54.045109,7608,2515,False,6174,3279,53.11
2021-11-26 16:48:54.045109,7394,1145,False,4199,1997,47.559
2021-11-26 16:48:54.045109,7394,1144,False,3265,1573,48.178
2021-11-26 16:48:54.045109,7067,246,False,6795,2953,43.458
2021-11-26 16:48:54.045109,7067,245,False,6597,2728,41.352
2021-11-26 16:48:54.045109,7717,138,False,5996,2846,47.465
2021-11-26 16:48:54.045109,7351,950,False,3893,1783,45.8
2021-11-26 16:48:54.045109,7351,952,False,4889,2586,52.894
2021-11-26 16:48:54.045109,7351,953,False,3926,1876,47.784
2021-11-26 16:48:54.045109,7351,954,False,3824,1527,39.932
2021-11-26 16:48:54.045109,7351,955,False,4506,1781,39.525
2021-11-26 16:48:54.045109,7351,956,False,4894,2179,44.524
2021-11-26 16:48:54.045109,7351,957,False,4855,2220,45.726
2021-11-26 16:48:54.045109,7351,951,False,4869,2342,48.1
2021-11-26 16:48:54.045109,7351,958,False,5922,2774,46.842
2021-11-26 16:48:54.045109,7351,959,False,5868,2463,41.973
2021-11-26 16:48:54.045109,7169,1927,False,7287,3050,41.855
2021-11-26 16:48:54.045109,7169,1928,False,7854,2916,37.128
2021-11-26 16:48:54.045109,7169,1929,False,4289,1734,40.429
2021-11-26 16:48:54.045109,7169,1932,False,5323,2444,45.914
2021-11-26 16:48:54.045109,7169,1930,False,4992,1801,36.078
2021-11-26 16:48:54.045109,7169,1931,False,5009,2289,45.698
2021-11-26 16:48:54.045109,7169,1934,False,7301,3191,43.706
2021-11-26 16:48:54.045109,7169,1935,False,5315,1998,37.592
2021-11-26 16:48:54.045109,7169,1936,False,7269,3370,46.361
2021-11-26 16:48:54.045109,7169,1937,False,7297,3217,44.087
2021-11-26 16:48:54.045109,7169,1938,False,4991,2290,45.883
2021-11-26 16:48:54.045109,7169,1939,False,7886,3340,42.354
2021-11-26 16:48:54.045109,7169,1940,False,4930,2574,52.211
2021-11-26 16:48:54.045109,7169,1933,False,5877,2375,40.412
2021-11-26 16:48:54.045109,7169,1941,False,7566,3939,52.062
2021-11-26 16:48:54.045109,7169,1942,False,6226,2599,41.744
2021-11-26 16:48:54.045109,7169,1943,False,6246,2765,44.268
2021-11-26 16:48:54.045109,7391,1138,False,3023,1132,37.446
2021-11-26 16:48:54.045109,7391,1139,False,2431,996,40.971
2021-11-26 16:48:54.045109,7231,564,False,7895,3985,50.475
2021-11-26 16:48:54.045109,7231,565,False,4489,2770,61.706
2021-11-26 16:48:54.045109,7231,566,False,4809,2948,61.302
2021-11-26 16:48:54.045109,7231,567,False,7217,3727,51.642
2021-11-26 16:48:54.045109,7231,568,False,8292,4034,48.649
2021-11-26 16:48:54.045109,7231,569,False,3452,2002,57.995
2021-11-26 16:48:54.045109,7191,2147,False,4185,2256,53.907
2021-11-26 16:48:54.045109,7191,2152,False,5313,2958,55.675
2021-11-26 16:48:54.045109,7191,2140,False,3388,1921,56.7
2021-11-26 16:48:54.045109,7191,2148,False,3475,2231,64.201
2021-11-26 16:48:54.045109,7191,2141,False,3778,2336,61.832
2021-11-26 16:48:54.045109,7191,2142,False,6318,3555,56.268
2021-11-26 16:48:54.045109,7191,2143,False,5264,2570,48.822
2021-11-26 16:48:54.045109,7191,2144,False,3509,2197,62.61
2021-11-26 16:48:54.045109,7191,2149,False,3432,2304,67.133
2021-11-26 16:48:54.045109,7191,2137,False,4649,1894,40.74
2021-11-26 16:48:54.045109,7191,2138,False,4681,2296,49.049
2021-11-26 16:48:54.045109,7191,2139,False,4548,2325,51.121
2021-11-26 16:48:54.045109,7191,2145,False,3325,1772,53.293
2021-11-26 16:48:54.045109,7191,2150,False,3587,1960,54.642
2021-11-26 16:48:54.045109,7191,2146,False,5073,2746,54.13
2021-11-26 16:48:54.045109,7191,2151,False,4779,2447,51.203
2021-11-26 16:48:54.045109,7433,2619,False,3551,1743,49.085
2021-11-26 16:48:54.045109,7433,2620,False,3640,1674,45.989
2021-11-26 16:48:54.045109,7160,1851,False,4896,2631,53.738
2021-11-26 16:48:54.045109,7160,1882,False,4918,2578,52.42
2021-11-26 16:48:54.045109,7160,1852,False,7072,3781,53.464
2021-11-26 16:48:54.045109,7160,1853,False,5743,2980,51.889
2021-11-26 16:48:54.045109,7160,1854,False,7190,3665,50.974
2021-11-26 16:48:54.045109,7160,1855,False,3566,1717,48.149
2021-11-26 16:48:54.045109,7160,1856,False,7124,3393,47.628
2021-11-26 16:48:54.045109,7160,1857,False,7164,3769,52.61
2021-11-26 16:48:54.045109,7160,1858,False,4182,2336,55.858
2021-11-26 16:48:54.045109,7160,1859,False,6845,2922,42.688
2021-11-26 16:48:54.045109,7160,1860,False,4884,2139,43.796
2021-11-26 16:48:54.045109,7160,1883,False,4899,2264,46.214
2021-11-26 16:48:54.045109,7160,1861,False,7487,3904,52.144
2021-11-26 16:48:54.045109,7160,1866,False,6924,3943,56.947
2021-11-26 16:48:54.045109,7160,1862,False,7029,3884,55.257
2021-11-26 16:48:54.045109,7160,1863,False,4794,2826,58.949
2021-11-26 16:48:54.045109,7160,1884,False,4821,2895,60.05
2021-11-26 16:48:54.045109,7160,1864,False,7219,3370,46.682
2021-11-26 16:48:54.045109,7160,1865,False,7097,3901,54.967
2021-11-26 16:48:54.045109,7160,1867,False,3820,1865,48.822
2021-11-26 16:48:54.045109,7160,1868,False,7167,3666,51.151
2021-11-26 16:48:54.045109,7160,1869,False,7137,3607,50.539
2021-11-26 16:48:54.045109,7160,1870,False,7062,3731,52.832
2021-11-26 16:48:54.045109,7160,1880,False,6985,3845,55.047
2021-11-26 16:48:54.045109,7160,1871,False,7121,3547,49.81
2021-11-26 16:48:54.045109,7160,1872,False,5257,2815,53.548
2021-11-26 16:48:54.045109,7160,1881,False,3848,2189,56.887
2021-11-26 16:48:54.045109,7160,1873,False,6482,3297,50.864
2021-11-26 16:48:54.045109,7160,1874,False,7120,3478,48.848
2021-11-26 16:48:54.045109,7160,1875,False,4887,2539,51.954
2021-11-26 16:48:54.045109,7160,1885,False,4765,2402,50.409
2021-11-26 16:48:54.045109,7160,1876,False,7163,3758,52.464
2021-11-26 16:48:54.045109,7160,1877,False,7232,3908,54.038
2021-11-26 16:48:54.045109,7160,1878,False,4933,2526,51.206
2021-11-26 16:48:54.045109,7160,1879,False,6487,3266,50.347
2021-11-26 16:48:54.045109,7597,2486,False,5758,3179,55.21
2021-11-26 16:48:54.045109,7597,2487,False,5398,2808,52.019
2021-11-26 16:48:54.045109,7597,2490,False,7050,3375,47.872
2021-11-26 16:48:54.045109,7597,2485,False,6037,3176,52.609
2021-11-26 16:48:54.045109,7597,2488,False,3285,2009,61.157
2021-11-26 16:48:54.045109,7597,2489,False,5107,2518,49.305
2021-11-26 16:48:54.045109,7597,2491,False,6115,3121,51.038
2021-11-26 16:48:54.045109,7597,2492,False,5112,2481,48.533
2021-11-26 16:48:54.045109,7597,2493,False,4390,2141,48.77
2021-11-26 16:48:54.045109,7597,2494,False,6447,3464,53.73
2021-11-26 16:48:54.045109,7597,2495,False,6468,3783,58.488
2021-11-26 16:48:54.045109,7597,2496,False,6466,3257,50.371
2021-11-26 16:48:54.045109,7597,2497,False,6727,2714,40.345
2021-11-26 16:48:54.045109,7597,2498,False,6708,2807,41.846
2021-11-26 16:48:54.045109,7597,2499,False,6410,2858,44.587
2021-11-26 16:48:54.045109,7671,1287,False,833,391,46.939
2021-11-26 16:48:54.045109,7560,2652,False,3241,1617,49.892
2021-11-26 16:48:54.045109,7235,585,False,4661,1910,40.978
2021-11-26 16:48:54.045109,7235,586,False,4896,2006,40.972
2021-11-26 16:48:54.045109,7015,34,False,361,146,40.443
2021-11-26 16:48:54.045109,7440,2646,False,1658,1675,101.025
2021-11-26 16:48:54.045109,7565,1504,False,1406,660,46.942
2021-11-26 16:48:54.045109,7260,654,False,3839,1672,43.553
2021-11-26 16:48:54.045109,7260,655,False,3320,1432,43.133
2021-11-26 16:48:54.045109,7017,59,False,5789,1728,29.85
2021-11-26 16:48:54.045109,7220,2428,False,6218,2881,46.333
2021-11-26 16:48:54.045109,7220,2429,False,5644,2689,47.644
2021-11-26 16:48:54.045109,7427,2605,False,4441,2026,45.62
2021-11-26 16:48:54.045109,7427,2606,False,5561,2111,37.961
2021-11-26 16:48:54.045109,7427,2607,False,4621,1742,37.697
2021-11-26 16:48:54.045109,7282,749,False,7932,3983,50.214
2021-11-26 16:48:54.045109,7282,750,False,6835,3282,48.018
2021-11-26 16:48:54.045109,7282,751,False,5112,2473,48.376
2021-11-26 16:48:54.045109,7460,1353,False,4569,1593,34.865
2021-11-26 16:48:54.045109,7460,1354,False,4656,1564,33.591
2021-11-26 16:48:54.045109,7470,1381,False,556,156,28.058
2021-11-26 16:48:54.045109,7613,1065,False,4401,2374,53.942
2021-11-26 16:48:54.045109,7613,1066,False,4471,2226,49.788
2021-11-26 16:48:54.045109,7613,1067,False,6319,2946,46.621
2021-11-26 16:48:54.045109,7580,2653,False,1425,588,41.263
2021-11-26 16:48:54.045109,7027,126,False,4692,1835,39.109
2021-11-26 16:48:54.045109,7027,127,False,5380,2074,38.55
2021-11-26 16:48:54.045109,7743,2673,False,962,434,45.114
2021-11-26 16:48:54.045109,7406,1205,False,3646,1144,31.377
2021-11-26 16:48:54.045109,7406,1206,False,4077,1107,27.152
2021-11-26 16:48:54.045109,7216,2411,False,3953,1940,49.077
2021-11-26 16:48:54.045109,7216,2412,False,4822,2645,54.853
2021-11-26 16:48:54.045109,7216,2409,False,7596,3051,40.166
2021-11-26 16:48:54.045109,7216,2410,False,7591,3564,46.95
2021-11-26 16:48:54.045109,7216,2413,False,8183,3242,39.619
2021-11-26 16:48:54.045109,7216,2414,False,8193,3172,38.716
2021-11-26 16:48:54.045109,7216,2415,False,4117,1656,40.223
2021-11-26 16:48:54.045109,7216,2416,False,8198,3276,39.961
2021-11-26 16:48:54.045109,7216,2417,False,7159,2840,39.67
2021-11-26 16:48:54.045109,7216,2418,False,7229,2827,39.106
2021-11-26 16:48:54.045109,7216,2419,False,7245,2973,41.035
2021-11-26 16:48:54.045109,7216,2420,False,7242,3377,46.631
2021-11-26 16:48:54.045109,7216,2421,False,8247,3311,40.148
2021-11-26 16:48:54.045109,7216,2422,False,8289,3512,42.369
2021-11-26 16:48:54.045109,7658,821,False,1210,505,41.736
2021-11-26 16:48:54.045109,7584,1420,False,416,187,44.952
2021-11-26 16:48:54.045109,7762,1474,False,542,110,20.295
2021-11-26 16:48:54.045109,7732,1094,False,1200,576,48.0
2021-11-26 16:48:54.045109,7070,249,False,2047,943,46.067
2021-11-26 16:48:54.045109,7605,1273,False,1524,820,53.806
2021-11-26 16:48:54.045109,7106,420,False,8826,4118,46.658
2021-11-26 16:48:54.045109,7106,421,False,4736,2662,56.208
2021-11-26 16:48:54.045109,7106,422,False,10165,4531,44.575
2021-11-26 16:48:54.045109,7106,423,False,10180,4869,47.829
2021-11-26 16:48:54.045109,7106,424,False,8372,3603,43.036
2021-11-26 16:48:54.045109,7106,425,False,5085,2581,50.757
2021-11-26 16:48:54.045109,7106,426,False,4778,2305,48.242
2021-11-26 16:48:54.045109,7106,427,False,7816,3621,46.328
2021-11-26 16:48:54.045109,7106,428,False,6713,2841,42.321
2021-11-26 16:48:54.045109,7106,429,False,3747,1706,45.53
2021-11-26 16:48:54.045109,7106,430,False,6795,2644,38.911
2021-11-26 16:48:54.045109,7106,431,False,4087,2083,50.966
2021-11-26 16:48:54.045109,7106,432,False,4028,1915,47.542
2021-11-26 16:48:54.045109,7106,433,False,6125,3382,55.216
2021-11-26 16:48:54.045109,7563,1412,False,2136,1183,55.384
2021-11-26 16:48:54.045109,7267,700,False,8144,4048,49.705
2021-11-26 16:48:54.045109,7267,703,False,4836,2160,44.665
2021-11-26 16:48:54.045109,7267,701,False,7975,3954,49.58
2021-11-26 16:48:54.045109,7267,702,False,7897,3592,45.486
2021-11-26 16:48:54.045109,7739,1468,False,1691,626,37.02
2021-11-26 16:48:54.045109,7546,1062,False,5873,2863,48.749
2021-11-26 16:48:54.045109,7058,228,False,3997,1266,31.674
2021-11-26 16:48:54.045109,7058,227,False,3950,1414,35.797
2021-11-26 16:48:54.045109,7058,226,False,3669,1184,32.27
2021-11-26 16:48:54.045109,7692,1438,False,1423,428,30.077
2021-11-26 16:48:54.045109,7229,559,False,8979,4042,45.016
2021-11-26 16:48:54.045109,7229,560,False,7688,3582,46.592
2021-11-26 16:48:54.045109,7229,561,False,2691,1187,44.11
2021-11-26 16:48:54.045109,7365,1015,False,5430,1843,33.941
2021-11-26 16:48:54.045109,7365,1016,False,6996,2711,38.751
2021-11-26 16:48:54.045109,7365,1018,False,6802,2785,40.944
2021-11-26 16:48:54.045109,7365,1017,False,7518,2811,37.39
2021-11-26 16:48:54.045109,7367,1020,False,6842,3217,47.018
2021-11-26 16:48:54.045109,7367,1021,False,4761,2072,43.52
2021-11-26 16:48:54.045109,7367,1022,False,6161,2754,44.701
2021-11-26 16:48:54.045109,7367,1023,False,6799,2716,39.947
2021-11-26 16:48:54.045109,7249,627,False,7536,3458,45.886
2021-11-26 16:48:54.045109,7249,629,False,5843,2611,44.686
2021-11-26 16:48:54.045109,7249,628,False,1927,812,42.138
2021-11-26 16:48:54.045109,7503,1512,False,3892,1533,39.388
2021-11-26 16:48:54.045109,7503,1513,False,3662,1151,31.431
2021-11-26 16:48:54.045109,7503,1514,False,3899,1562,40.062
2021-11-26 16:48:54.045109,7503,1515,False,3715,1412,38.008
2021-11-26 16:48:54.045109,7503,1516,False,3717,1373,36.938
2021-11-26 16:48:54.045109,7503,1517,False,3659,1216,33.233
2021-11-26 16:48:54.045109,7257,648,False,4119,1911,46.395
2021-11-26 16:48:54.045109,7257,649,False,3095,1335,43.134
2021-11-26 16:48:54.045109,7366,1019,False,7835,3162,40.357
2021-11-26 16:48:54.045109,7540,1263,False,954,481,50.419
2021-11-26 16:48:54.045109,7633,2655,False,2463,1030,41.819
2021-11-26 16:48:54.045109,7653,2657,False,3736,1955,52.329
2021-11-26 16:48:54.045109,7331,2795,False,6078,2455,40.392
2021-11-26 16:48:54.045109,7300,802,False,1218,463,38.013
2021-11-26 16:48:54.045109,7093,333,False,6349,3054,48.102
2021-11-26 16:48:54.045109,7093,334,False,6240,3010,48.237
2021-11-26 16:48:54.045109,7678,2661,False,1351,690,51.073
2021-11-26 16:48:54.045109,7632,1429,False,2113,1079,51.065
2021-11-26 16:48:54.045109,7422,1253,False,6086,2263,37.184
2021-11-26 16:48:54.045109,7422,1254,False,5816,2594,44.601
2021-11-26 16:48:54.045109,7422,1255,False,3880,1844,47.526
2021-11-26 16:48:54.045109,7422,1256,False,4101,1866,45.501
2021-11-26 16:48:54.045109,7422,1257,False,6509,2863,43.985
2021-11-26 16:48:54.045109,7422,1258,False,4458,2009,45.065
2021-11-26 16:48:54.045109,7579,1270,False,4806,2062,42.905
2021-11-26 16:48:54.045109,7579,1271,False,3321,1400,42.156
2021-11-26 16:48:54.045109,7674,1290,False,2065,973,47.119
2021-11-26 16:48:54.045109,7312,2761,False,10758,4731,43.977
2021-11-26 16:48:54.045109,7588,1506,False,311,119,38.264
2021-11-26 16:48:54.045109,7765,2570,False,7990,2950,36.921
2021-11-26 16:48:54.045109,7765,2571,False,6339,2248,35.463
2021-11-26 16:48:54.045109,7765,2572,False,7621,3197,41.95
2021-11-26 16:48:54.045109,7765,2573,False,8058,3484,43.237
2021-11-26 16:48:54.045109,7765,2574,False,6016,2370,39.395
2021-11-26 16:48:54.045109,7765,2575,False,7949,2908,36.583
2021-11-26 16:48:54.045109,7501,1500,False,758,325,42.876
2021-11-26 16:48:54.045109,7232,570,False,4634,2168,46.785
2021-11-26 16:48:54.045109,7232,571,False,4397,2106,47.896
2021-11-26 16:48:54.045109,7021,81,False,1663,372,22.369
2021-11-26 16:48:54.045109,7758,1470,False,1178,467,39.643
